id,exec_id,buy_cl_order_id,sell_cl_order_id,exec_qty,exec_price,trade_time,market,security_id,buy_shareholder_id,sell_shareholder_id
6153,799639161EDB,B177279963523779,S177279963518641,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6154,799639169BD3,B177279963523779,S177279963519354,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6155,7996391777CA,B177279963523980,S177279963519354,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6156,79963917B716,B177279963524434,S177279963519354,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6157,799639177364,B177279963524736,S177279963521253,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6158,799639173C51,B177279963524835,S177279963519249,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6159,799639171CAD,B177279963524835,S177279963519428,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6160,79963918AB8D,B177279963525381,S177279963521253,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6161,79963918D870,B177279963525135,S177279963521253,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6162,7996391878F7,B177279963525681,S177279963520930,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6163,79963918352F,B177279963525681,S177279963521441,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6164,79963918E6A7,B177279963525580,S177279963521441,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6165,79963919A4E8,B177279963526433,S177279963521441,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6166,79963919EA1E,B177279963526332,S177279963521441,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6167,79963919E3D6,B177279963526332,S177279963521943,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6168,799639195DB8,B177279963526733,S177279963521943,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6169,79963920F76E,B177279963527133,S177279963521943,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6170,79963920B040,B177279963527232,S177279963522752,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6171,79963920E76D,B177279963526933,S177279963522752,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6172,799639209736,B177279963527433,S177279963522752,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6173,79963921273D,B177279963527871,S177279963522752,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6174,79963921F584,B177279963527871,S177279963524636,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6175,79963924A269,B177279963525280,S177279963524636,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6176,7996392521ED,B177279963531600,S177279963524636,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6177,799639251C6E,B177279963531800,S177279963524636,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6178,7996392665E9,B177279963532200,S177279963524329,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6179,79963926CEFB,B177279963532200,S177279963525036,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6180,79963926F616,B177279963531501,S177279963525036,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6181,799639266955,B177279963530866,S177279963525036,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6182,7996392693C8,B177279963531900,S177279963525036,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6183,799639264AB8,B177279963531900,S177279963525883,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6184,7996392693A7,B177279963532899,S177279963526533,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6185,79963926CFD5,B177279963532100,S177279963526933,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6186,799639262433,B177279963531299,S177279963526933,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6187,7996392633E8,B177279963532600,S177279963526933,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6188,79963926D7BF,B177279963532799,S177279963531153,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6189,79963926CF70,B177279963532400,S177279963531153,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6190,79963927A40C,B177279963533799,S177279963531153,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6191,79963927DE8C,B177279963533899,S177279963531700,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6192,799639277933,B177279963533499,S177279963531700,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6193,7996392752A4,B177279963533999,S177279963531700,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6194,79963927A073,B177279963533999,S177279963532700,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6195,799639276B3D,B177279963534539,S177279963532700,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6196,799639274A04,B177279963534739,S177279963532700,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6197,79963928A153,B177279963535159,S177279963532700,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6198,79963928D387,B177279963535582,S177279963532899,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6199,79963928F453,B177279963535681,S177279963532899,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6200,79963930C816,B177279963537093,S177279963532899,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6201,7996393049E6,B177279963537093,S177279963532999,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6202,7996393079CC,B177279963538122,S177279963532999,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6203,799639321D5C,B177279963539423,S177279963532999,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6204,799639323DB0,B177279963539523,S177279963532999,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6205,79963933101E,B177279963539614,S177279963534099,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6206,79963933913B,B177279963539988,S177279963534099,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6207,799639338C92,B177279963540189,S177279963534099,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6208,799639330CBD,B177279963540590,S177279963534099,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6209,79963933B094,B177279963540590,S177279963533899,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6210,79963933434E,B177279963540390,S177279963533999,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6211,799639348FA3,B177279963540791,S177279963533799,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6212,79963934CB5A,B177279963541053,S177279963533799,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6213,79963934B8E0,B177279963541156,S177279963533799,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6214,79963934C412,B177279963541156,S177279963534639,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6215,799639341F1E,B177279963541455,S177279963534639,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6216,799639356C08,B177279963542340,S177279963534639,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6217,79963935013F,B177279963542566,S177279963534639,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6218,799639351973,B177279963542240,S177279963534639,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6219,7996393508DA,B177279963542440,S177279963534839,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6220,79963935F693,B177279963542822,S177279963534839,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6221,79963936A10B,B177279963543073,S177279963534839,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6222,799639360BBA,B177279963543274,S177279963534839,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6223,79963936399A,B177279963543274,S177279963534539,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6224,79963937F02B,B177279963543755,S177279963534438,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6225,799639372914,B177279963543755,S177279963535281,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6226,799639376D80,B177279963544975,S177279963537093,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6227,799639375855,B177279963544692,S177279963537093,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6228,79963938421B,B177279963545193,S177279963537093,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6229,799639383057,B177279963545293,S177279963537802,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6230,799639394647,B177279963546083,S177279963537802,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6231,799639404FF0,B177279963546824,S177279963537802,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6232,79963940EA06,B177279963546824,S177279963538424,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6233,799639413CB9,B177279963548168,S177279963538424,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6234,799639413169,B177279963548408,S177279963538424,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6235,799639411240,B177279963548608,S177279963538424,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6236,79963941D9FC,B177279963549009,S177279963540590,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6237,7996394134AE,B177279963548709,S177279963540590,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6238,79963942DB29,B177279963549208,S177279963540590,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6239,79963942CDB8,B177279963548509,S177279963541255,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6240,79963942A685,B177279963549651,S177279963541255,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6241,799639428CB7,B177279963549851,S177279963541255,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6242,799639431367,B177279963550052,S177279963541255,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6243,799639431830,B177279963550052,S177279963541355,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6244,799639434EB7,B177279963549951,S177279963542240,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6245,799639431B4B,B177279963549951,S177279963542141,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6246,79963943DA08,B177279963550252,S177279963542141,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6247,799639435E10,B177279963550352,S177279963542141,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6248,79963944F984,B177279963551356,S177279963542141,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6249,79963944E10F,B177279963551356,S177279963542822,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6250,799639444CD0,B177279963551651,S177279963543554,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6251,799639441E02,B177279963552214,S177279963543554,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6252,799639456FEE,B177279963551918,S177279963543554,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6253,79963946CFAF,B177279963552763,S177279963543554,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6254,799639477088,B177279963554398,S177279963543274,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6255,799639470F31,B177279963554291,S177279963544791,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6256,79963947A909,B177279963554621,S177279963544791,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6257,799639483D53,B177279963554718,S177279963544791,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6258,799639489B75,B177279963554718,S177279963546033,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6259,79963948C9C6,B177279963554918,S177279963546083,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6260,79963948F82A,B177279963555252,S177279963547543,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6261,79963948C8CE,B177279963555013,S177279963547543,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6262,799639483FDB,B177279963555145,S177279963547543,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6263,79963948CE4F,B177279963555145,S177279963548270,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6264,799639481045,B177279963555512,S177279963549109,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6265,799639486BF7,B177279963555764,S177279963549109,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6266,799639498859,B177279963556573,S177279963549109,100,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6267,799639495853,B177279963556673,S177279963549309,200,10.02,2026-03-06 20:20:39,XSHG,600030,SH00000001,SH00000002
6268,799639503DC0,B177279963557691,S177279963549309,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6269,7996395154BF,B177279963557791,S177279963549309,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6270,799639514B1C,B177279963557791,S177279963549851,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6271,79963952DE69,B177279963558941,S177279963550151,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6272,79963952D271,B177279963558941,S177279963550536,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6273,799639527EE5,B177279963559940,S177279963551552,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6274,799639529814,B177279963559940,S177279963552017,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6275,79963953E407,B177279963559840,S177279963554821,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6276,79963953A8C4,B177279963560140,S177279963555145,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6277,799639535F13,B177279963560340,S177279963555145,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6278,799639535833,B177279963560440,S177279963555145,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6279,79963953AB5C,B177279963560240,S177279963556673,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6280,799639530981,B177279963560240,S177279963557925,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6281,799639534F1F,B177279963560740,S177279963559340,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6282,799639539D87,B177279963560740,S177279963559440,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6283,79963954AB38,B177279963561172,S177279963559440,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6284,799639540E01,B177279963561675,S177279963559440,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6285,7996395458FE,B177279963561575,S177279963560140,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6286,799639550CF1,B177279963561875,S177279963560040,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6287,79963955DFB1,B177279963562375,S177279963560040,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6288,79963955EB3A,B177279963562175,S177279963560040,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6289,799639554BBB,B177279963562741,S177279963560340,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6290,799639558B3B,B177279963562741,S177279963560540,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6291,79963956FB0B,B177279963562802,S177279963561775,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6292,799639560237,B177279963562802,S177279963562802,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6293,79963958ECDA,B177279963564439,S177279963564756,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6294,79963958E1F3,B177279963564556,S177279963564756,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6295,799639580742,B177279963564856,S177279963564756,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6296,79963958326D,B177279963564856,S177279963565307,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6297,7996395851AC,B177279963565793,S177279963565307,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6298,7996395996F5,B177279963566216,S177279963565307,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6299,799639591F78,B177279963566165,S177279963565307,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6300,79963959067A,B177279963566599,S177279963565416,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6301,79963960602B,B177279963566800,S177279963565416,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6302,79963960E351,B177279963567332,S177279963565416,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6303,799639607A1C,B177279963567694,S177279963565416,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6304,799639614DDF,B177279963567805,S177279963565893,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6305,79963961FB67,B177279963567805,S177279963566216,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6306,799639619D61,B177279963568207,S177279963566216,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6307,799639618A9B,B177279963568906,S177279963566216,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6308,79963962CD18,B177279963569106,S177279963566216,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6309,799639621B47,B177279963569106,S177279963566599,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6310,79963962E078,B177279963569861,S177279963566599,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6311,799639626819,B177279963569686,S177279963566599,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6312,79963963E23B,B177279963569970,S177279963566800,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6313,7996396394C1,B177279963570466,S177279963566800,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6314,799639635C80,B177279963570570,S177279963568106,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6315,79963963DC27,B177279963570872,S177279963568106,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6316,799639643E15,B177279963571179,S177279963568106,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6317,79963964BAD8,B177279963571480,S177279963568106,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6318,799639643939,B177279963571480,S177279963569485,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6319,79963964F953,B177279963571779,S177279963569206,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6320,799639640876,B177279963571779,S177279963570169,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6321,799639651360,B177279963572179,S177279963570169,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6322,79963965A008,B177279963572079,S177279963570169,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6323,799639651ACC,B177279963572679,S177279963570069,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6324,799639652E15,B177279963572379,S177279963570069,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6325,79963966AE15,B177279963573138,S177279963570069,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6326,799639668A53,B177279963572904,S177279963570821,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6327,79963966A1B4,B177279963573238,S177279963570821,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6328,799639665223,B177279963573738,S177279963570821,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6329,79963967D771,B177279963574038,S177279963572479,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6330,799639677CD8,B177279963574238,S177279963572479,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6331,79963967D2CC,B177279963574338,S177279963572479,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6332,79963968D56F,B177279963574739,S177279963572379,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6333,79963969F945,B177279963576126,S177279963572379,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6334,799639693B8E,B177279963576626,S177279963572379,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6335,799639698188,B177279963576914,S177279963572579,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6336,79963970E756,B177279963576713,S177279963572579,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6337,79963970E6BD,B177279963576813,S177279963572579,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6338,799639706C6E,B177279963577113,S177279963574138,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6339,7996397020D5,B177279963577389,S177279963574138,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6340,79963970DA74,B177279963577591,S177279963574138,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6341,79963971F04E,B177279963578026,S177279963574338,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6342,79963971A9D1,B177279963577690,S177279963574338,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6343,79963971B347,B177279963578127,S177279963574338,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6344,799639713D4A,B177279963578127,S177279963574638,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6345,7996397297F0,B177279963578736,S177279963575745,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6346,79963972D0B2,B177279963578736,S177279963576126,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6347,79963972385F,B177279963579355,S177279963577890,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6348,79963972E3C3,B177279963579565,S177279963577890,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6349,799639729F98,B177279963579766,S177279963577890,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6350,7996397207C1,B177279963579766,S177279963578127,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6351,7996397395FB,B177279963579965,S177279963578127,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6352,799639735402,B177279963580166,S177279963578127,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6353,799639736CA1,B177279963580266,S177279963579965,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6354,799639730CBC,B177279963580566,S177279963579565,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6355,79963975DEB4,B177279963477320,S177279963579565,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6356,79963976954B,B177279963582566,S177279963579466,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6357,7996397660D4,B177279963582665,S177279963579565,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6358,799639767881,B177279963583166,S177279963579466,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6359,799639769401,B177279963583666,S177279963579466,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6360,799639773176,B177279963583466,S177279963579866,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6361,79963977ABA1,B177279963583466,S177279963583466,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6362,799639772333,B177279963583766,S177279963583466,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6363,799639770C20,B177279963583266,S177279963583466,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6364,79963977AACB,B177279963583366,S177279963583466,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6365,799639781943,B177279963584445,S177279963583566,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6366,79963978B289,B177279963584266,S177279963583566,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6367,799639789666,B177279963584366,S177279963583566,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6368,7996397834BE,B177279963584366,S177279963583266,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6369,7996397894EF,B177279963584166,S177279963583266,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6370,79963979F646,B177279963586017,S177279963583266,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6371,79963979B42E,B177279963586618,S177279963584445,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6372,799639803F1B,B177279963586918,S177279963584445,200,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6373,79963980668D,B177279963587118,S177279963584445,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
6374,79963980FC6B,B177279963587118,S177279963584366,100,10.02,2026-03-06 20:20:40,XSHG,600030,SH00000001,SH00000002
